date,Alternativet,Dansk Folkeparti,Det Konservative Folkeparti,Enhedslisten,Kristendemokraterne,Liberal Alliance,Nye Borgerlige,Radikale Venstre,Socialdemokratiet,Socialistisk Folkeparti,Venstre,Borgernes Parti,Danmarksdemokraterne,Frie Grønne,Moderaterne,Alternativet_lower,Dansk Folkeparti_lower,Det Konservative Folkeparti_lower,Enhedslisten_lower,Kristendemokraterne_lower,Liberal Alliance_lower,Nye Borgerlige_lower,Radikale Venstre_lower,Socialdemokratiet_lower,Socialistisk Folkeparti_lower,Venstre_lower,Borgernes Parti_lower,Danmarksdemokraterne_lower,Frie Grønne_lower,Moderaterne_lower,Alternativet_upper,Dansk Folkeparti_upper,Det Konservative Folkeparti_upper,Enhedslisten_upper,Kristendemokraterne_upper,Liberal Alliance_upper,Nye Borgerlige_upper,Radikale Venstre_upper,Socialdemokratiet_upper,Socialistisk Folkeparti_upper,Venstre_upper,Borgernes Parti_upper,Danmarksdemokraterne_upper,Frie Grønne_upper,Moderaterne_upper
2022-12-23,2.6298542,2.6275272,4.945738,6.131889,0.4273855,10.302318,3.5193756,3.4964554,26.761173,10.589268,11.390593,0.010841497,8.310733,0.4984152,8.358439,2.2712882,2.2661905,4.3482957,5.444817,0.29008973,9.284655,3.016176,3.056525,24.872015,9.557297,10.278926,0.0078006517,7.422833,0.3899865,7.4803224,3.0201926,3.0356429,5.596229,6.8601675,0.59675145,11.362106,4.0836515,3.9853122,28.755634,11.676538,12.578803,0.01440678,9.22092,0.62552637,9.288612
2022-12-24,2.6347976,2.6430585,4.958467,6.1546073,0.42805752,10.318441,3.4994495,3.493272,26.69123,10.659858,11.355042,0.010877363,8.289966,0.4973189,8.365551,2.2705483,2.2567005,4.3381834,5.428041,0.29039437,9.27072,2.9849517,3.0214415,24.589119,9.536454,10.183992,0.0077888262,7.3788905,0.38792714,7.440529,3.0388596,3.0545864,5.6155643,6.9467664,0.5973421,11.45653,4.0671635,3.9930058,28.855679,11.823577,12.600774,0.014458221,9.267065,0.6239071,9.364691
2022-12-25,2.6393898,2.658415,4.9724894,6.167843,0.4286862,10.3193245,3.478311,3.4888313,26.650227,10.730075,11.325065,0.01090778,8.268077,0.49635065,8.366011,2.2665012,2.2714858,4.343296,5.4126825,0.2897752,9.27286,2.9436457,3.002087,24.438644,9.563945,10.052961,0.00777268,7.3113294,0.38614917,7.414932,3.0433881,3.0898328,5.660062,6.97662,0.5995279,11.518107,4.0608025,4.0085583,28.954012,11.963654,12.634258,0.014504227,9.300398,0.623436,9.393331
2022-12-26,2.6432066,2.677314,4.986276,6.1874075,0.4292659,10.325542,3.458639,3.4870331,26.584126,10.805421,11.290784,0.010935039,8.249656,0.4952684,8.369132,2.2538173,2.2822804,4.3282027,5.405403,0.29007614,9.214765,2.9196095,3.0003376,24.259722,9.5802965,9.98829,0.007817733,7.2409577,0.3845941,7.376951,3.0601702,3.1118348,5.703058,7.0298276,0.601061,11.5457535,4.0568957,4.026045,29.036596,12.145077,12.691556,0.0145801995,9.288593,0.6227559,9.431209
2022-12-27,2.647003,2.6948066,4.9969277,6.2013783,0.43013567,10.338445,3.4387357,3.4856904,26.525515,10.870201,11.266361,0.010972023,8.230005,0.4941465,8.369684,2.2442048,2.2998993,4.320534,5.402625,0.29023582,9.195107,2.8895524,2.987688,24.164173,9.618295,9.955343,0.0078052296,7.217896,0.38391548,7.350719,3.0827453,3.1486254,5.7156687,7.061586,0.59985745,11.6273,4.0485816,4.0431523,29.016573,12.240527,12.714228,0.014671029,9.303184,0.6218682,9.471291
2022-12-28,2.6517847,2.7134426,5.0125513,6.2204027,0.4309454,10.3538475,3.418731,3.4831722,26.466534,10.938673,11.228032,0.011002254,8.206673,0.49343157,8.370778,2.2500987,2.3089032,4.336565,5.3973207,0.29149455,9.146862,2.8800516,2.969002,24.052927,9.659973,9.894148,0.007847397,7.1644397,0.38348618,7.3288255,3.1009285,3.172871,5.7437963,7.080823,0.60274136,11.659482,4.0295544,4.054132,29.034515,12.2954645,12.663974,0.01471575,9.297888,0.6196017,9.470825
2022-12-29,2.656768,2.7314994,5.0299754,6.240188,0.4313012,10.364953,3.399645,3.4796617,26.395031,11.012879,11.191533,0.011039878,8.186882,0.49252394,8.376113,2.2446373,2.3161864,4.331934,5.3962297,0.28911906,9.128051,2.845432,2.9696844,23.952263,9.73332,9.829237,0.007850104,7.146556,0.38235605,7.317687,3.0983405,3.2002063,5.768256,7.140427,0.60550624,11.7191515,4.031302,4.046335,28.975769,12.422646,12.664275,0.014656674,9.278406,0.6194114,9.519343
2022-12-30,2.6638746,2.7488475,5.044962,6.254812,0.4318711,10.373219,3.3784754,3.4763365,26.326435,11.096384,11.156455,0.011075558,8.164568,0.49175167,8.380939,2.2535982,2.3316216,4.32755,5.4069033,0.28970364,9.137999,2.8266077,2.96266,23.82368,9.757458,9.76541,0.007890045,7.098151,0.38221854,7.3010707,3.1150115,3.2201285,5.79105,7.1445556,0.60676897,11.733809,3.9901602,4.042747,28.911352,12.543779,12.658537,0.014768049,9.278849,0.62324303,9.535811
2022-12-31,2.6697795,2.7670152,5.0569134,6.27323,0.43278542,10.382976,3.3566914,3.4706614,26.263165,11.168128,11.129758,0.011101687,8.141449,0.49059555,8.385747,2.2538452,2.3490033,4.330835,5.4094887,0.29183483,9.137499,2.805055,2.9518473,23.753088,9.816414,9.734572,0.007903701,7.078792,0.37904918,7.3003836,3.1293015,3.2349818,5.8104625,7.1777115,0.6095694,11.74476,3.9769347,4.0339475,28.921434,12.606591,12.630846,0.014751332,9.26501,0.6204134,9.550836
2023-01-01,2.6758301,2.7852054,5.072068,6.2927856,0.43348092,10.386019,3.3384063,3.468142,26.194372,11.2407465,11.099059,0.011131436,8.125072,0.4890013,8.388691,2.251207,2.3686564,4.324788,5.4422417,0.29096505,9.073568,2.7910168,2.9459667,23.646254,9.870536,9.71225,0.007938814,7.0406904,0.37789577,7.3130565,3.143437,3.2518368,5.845511,7.2157226,0.6096072,11.77065,3.9417613,4.023275,28.81014,12.718584,12.600909,0.014757305,9.253577,0.61846685,9.585857
2023-01-02,2.681698,2.8052676,5.084628,6.3141904,0.4341396,10.394603,3.3192265,3.4640405,26.125483,11.319847,11.065506,0.011159367,8.1004715,0.48762965,8.39212,2.2579658,2.3735273,4.3515553,5.4473433,0.29070666,9.116783,2.775747,2.939125,23.614758,9.920935,9.691192,0.007945462,7.04789,0.3789518,7.3199854,3.1577063,3.2808385,5.8508725,7.244167,0.60956323,11.77777,3.935426,4.032136,28.722662,12.797793,12.566559,0.014783789,9.225671,0.617725,9.567443
2023-01-03,2.6850965,2.8229923,5.0926614,6.3290806,0.434209,10.394895,3.2979143,3.4597511,26.07923,11.39917,11.029733,0.011184976,8.083976,0.48633465,8.393774,2.2626457,2.3748608,4.361017,5.4523444,0.29175594,9.10339,2.7623768,2.9322872,23.592398,10.016584,9.636694,0.00797772,7.038008,0.3767625,7.3533454,3.1516914,3.302861,5.8643346,7.265381,0.6089523,11.775734,3.9030604,4.0129004,28.685078,12.870976,12.56633,0.014838533,9.218729,0.6151738,9.585499
2023-01-04,2.6895382,2.8415213,5.1052732,6.3406444,0.4347706,10.406695,3.2768195,3.4561043,26.02432,11.471794,10.995308,0.011213433,8.060553,0.48515397,8.400296,2.2610643,2.402393,4.3850517,5.49342,0.29095364,9.126146,2.7433183,2.9423625,23.552319,10.057778,9.617725,0.007963093,6.995832,0.3762932,7.321076,3.1539526,3.3193448,5.872369,7.276681,0.60874856,11.783316,3.866414,4.007498,28.550041,12.935453,12.477669,0.014944941,9.167454,0.6150281,9.566645
2023-01-05,2.6947424,2.8589404,5.1178765,6.355724,0.43541518,10.41338,3.2570138,3.451399,25.963757,11.548729,10.969813,0.011244308,8.034912,0.4840027,8.403057,2.2645059,2.4175553,4.4026895,5.515671,0.29144996,9.128258,2.7265306,2.9381578,23.576464,10.194705,9.616615,0.0080307,7.001546,0.37443653,7.3450313,3.1606448,3.3489385,5.897684,7.2721004,0.6094399,11.7850275,3.8525648,4.0094023,28.445673,12.993839,12.482533,0.014898028,9.144106,0.6122634,9.545245
2023-01-06,2.7004013,2.8758037,5.1366425,6.3742266,0.43606716,10.418586,3.237915,3.446538,25.90312,11.618076,10.935381,0.011277087,8.018357,0.4830569,8.404557,2.2733216,2.4278858,4.4091654,5.546237,0.29266027,9.149376,2.7157907,2.9307973,23.54141,10.255286,9.595939,0.0080517735,7.008056,0.37348333,7.359895,3.1710875,3.3726585,5.9285154,7.2895947,0.61219513,11.760022,3.8299646,3.9918303,28.378025,13.094134,12.3855505,0.01499496,9.122401,0.609648,9.540682
2023-01-07,2.706903,2.8956618,5.1472535,6.391744,0.43652812,10.42605,3.217629,3.4439836,25.84536,11.692086,10.903058,0.011306843,7.993535,0.48188543,8.407012,2.2816303,2.4554973,4.4479446,5.5445523,0.29277897,9.160412,2.706271,2.941789,23.594059,10.365247,9.585726,0.008114573,6.998956,0.37101763,7.3991632,3.1847098,3.3742917,5.8893995,7.314836,0.61402446,11.746904,3.7994509,3.994992,28.170538,13.137929,12.318843,0.014956683,9.050003,0.6068074,9.52324
2023-01-08,2.7125762,2.9139032,5.159769,6.4111314,0.4372229,10.425997,3.1990514,3.4400213,25.793722,11.766483,10.870717,0.011337265,7.975402,0.480397,8.4022665,2.2812414,2.4713004,4.4679623,5.57241,0.2946731,9.209802,2.691071,2.939156,23.617208,10.4733,9.613199,0.008139347,7.0175743,0.3703967,7.4022436,3.1731777,3.3861976,5.905665,7.3215714,0.61638474,11.723725,3.7571774,3.9796739,28.054832,13.119014,12.201814,0.014945632,8.998975,0.60502034,9.49136
2023-01-09,2.7087064,2.9353049,5.1797667,6.424401,0.4381507,10.453391,3.193212,3.4383898,25.618988,11.8933,10.86105,0.011381611,7.9932084,0.48007196,8.370681,2.2860546,2.488393,4.4679904,5.585414,0.2944403,9.189186,2.6847422,2.9202073,23.369205,10.555532,9.600088,0.008156631,7.000608,0.37128794,7.3449874,3.1753519,3.4152613,5.937779,7.321762,0.6186014,11.814944,3.7709138,3.98062,27.947117,13.324764,12.19239,0.015094595,9.029837,0.6062634,9.476369
2023-01-10,2.7038922,2.956211,5.1993055,6.4343343,0.43894103,10.478614,3.186037,3.4392402,25.443304,12.016458,10.851986,0.011411005,8.020721,0.4793375,8.340205,2.272678,2.5023203,4.4820123,5.5676146,0.29613224,9.183633,2.6700006,2.9148765,23.132784,10.64517,9.549643,0.008176918,7.018047,0.3707124,7.310805,3.1891685,3.4478822,5.9800344,7.370063,0.61957145,11.862838,3.772062,3.9962347,27.84068,13.53284,12.219548,0.015140319,9.072988,0.6057444,9.470562
2023-01-11,2.6999283,2.9774125,5.2166944,6.441164,0.43942356,10.49982,3.1787868,3.4347951,25.280767,12.145548,10.843795,0.011461948,8.040948,0.47870508,8.310756,2.2703722,2.5091095,4.4897976,5.5596523,0.29501018,9.196217,2.6598842,2.9220328,22.923664,10.716367,9.524857,0.008244831,6.999833,0.37020355,7.263951,3.1877093,3.4801714,6.003013,7.373068,0.6177395,11.884927,3.7493625,3.9931304,27.764643,13.644047,12.265262,0.015181533,9.116187,0.6062274,9.462806
2023-01-12,2.696122,2.9957433,5.235981,6.452763,0.4397924,10.529237,3.170118,3.4334369,25.098545,12.278114,10.840694,0.0114907315,8.066656,0.47802684,8.273289,2.263096,2.5234623,4.4895287,5.590482,0.29555777,9.227056,2.6515598,2.9072087,22.73985,10.848775,9.48136,0.008309281,7.0208483,0.36739543,7.213578,3.171106,3.5167508,6.042861,7.3880186,0.6197689,11.932813,3.7658997,3.989229,27.588064,13.833454,12.308942,0.015145864,9.178782,0.6076819,9.422653
2023-01-13,2.6920562,3.0175443,5.255827,6.463834,0.44070855,10.5543785,3.1621437,3.429793,24.927828,12.404106,10.828528,0.01153294,8.090832,0.47738692,8.24351,2.2643394,2.5443316,4.514513,5.5954075,0.29580027,9.236185,2.647817,2.9049318,22.584991,10.970738,9.435733,0.008351504,7.035947,0.36677495,7.1757727,3.1544988,3.5325038,6.075146,7.388278,0.62465703,11.957331,3.7411954,3.9965458,27.404737,13.938834,12.286491,0.015280973,9.189716,0.606881,9.410841
2023-01-14,2.6878054,3.040013,5.275408,6.4767895,0.44150716,10.585548,3.1550553,3.4259446,24.748333,12.528509,10.817281,0.01156569,8.116179,0.47667083,8.213395,2.2638526,2.5694392,4.5348907,5.609386,0.2948668,9.262573,2.6397786,2.9047682,22.43261,11.0822115,9.434416,0.008374867,7.0666423,0.36648127,7.1558566,3.1597278,3.5582416,6.0902534,7.420557,0.6263725,12.007299,3.7428417,4.0016046,27.278217,14.076519,12.274103,0.015298149,9.246655,0.604058,9.344833
2023-01-15,2.6843252,3.0617266,5.2965183,6.493714,0.44238722,10.6067295,3.1496685,3.4231582,24.57486,12.659815,10.802435,0.011598356,8.13788,0.47556004,8.179631,2.2549367,2.5866325,4.560514,5.6089344,0.294538,9.296755,2.6273537,2.911645,22.276316,11.203495,9.444246,0.008371177,7.0778065,0.36459503,7.1616464,3.1519458,3.5722177,6.1274705,7.439857,0.62444395,12.003713,3.7355368,3.9871519,27.034035,14.212279,12.230613,0.015328516,9.271475,0.603645,9.296222
2023-01-16,2.6796706,3.0845323,5.3183064,6.5027423,0.44304627,10.631917,3.1421773,3.4235234,24.39428,12.803267,10.788072,0.011636461,8.156735,0.47484073,8.145261,2.2542465,2.611455,4.577048,5.632236,0.29399425,9.32118,2.6344936,2.907179,22.101,11.346567,9.458401,0.008410374,7.0993223,0.364364,7.1455812,3.1447172,3.609672,6.1333036,7.4383407,0.6269226,12.025583,3.7099178,3.9816346,26.871372,14.388053,12.204199,0.015409635,9.270421,0.60286593,9.237383
2023-01-17,2.6748602,3.1082997,5.337258,6.5128765,0.44398704,10.654343,3.1362336,3.4196405,24.226353,12.9309845,10.777505,0.011672048,8.17457,0.47400388,8.117409,2.2548714,2.6431963,4.595432,5.659588,0.29739803,9.322198,2.6297872,2.90108,21.958157,11.472526,9.461823,0.008447614,7.13633,0.36527878,7.102879,3.12549,3.6239777,6.141348,7.4454403,0.62732303,12.035402,3.7013154,3.9705634,26.664543,14.538042,12.169602,0.015476687,9.311262,0.6025733,9.2138605
2023-01-18,2.6709404,3.1323307,5.355005,6.521128,0.44452366,10.676039,3.1305394,3.4199233,24.065907,13.062568,10.75916,0.011712767,8.198763,0.4734715,8.077992,2.2592669,2.6674592,4.6389527,5.6739936,0.29668763,9.355444,2.6261399,2.909151,21.79588,11.612662,9.481728,0.008463863,7.1759014,0.36457005,7.0803905,3.11633,3.6580176,6.142963,7.4313865,0.62915754,12.037807,3.6817412,3.9620378,26.464664,14.640394,12.125512,0.015496947,9.337591,0.60210985,9.156451
2023-01-19,2.6662533,3.157427,5.374112,6.5314064,0.44557086,10.691878,3.1219938,3.4171495,23.887753,13.217433,10.747237,0.011749361,8.215852,0.47237846,8.041817,2.2573876,2.6917536,4.6554856,5.718176,0.2987952,9.41872,2.6297214,2.9127023,21.673471,11.753538,9.467986,0.008527888,7.2118464,0.3640129,7.080633,3.1148612,3.678327,6.1586647,7.430636,0.6294485,12.015364,3.6650155,3.947915,26.193138,14.773549,12.042995,0.015593287,9.324722,0.6008049,9.066003
2023-01-20,2.662039,3.178892,5.3921137,6.535776,0.44582406,10.711003,3.116442,3.4165633,23.725904,13.348447,10.736378,0.011782343,8.242176,0.471559,8.005115,2.2514718,2.714189,4.6954756,5.738241,0.29901147,9.456201,2.6306324,2.917338,21.586813,11.90619,9.50017,0.008566993,7.2513328,0.364597,7.055828,3.1015434,3.678669,6.17621,7.391972,0.63091016,12.020406,3.6590946,3.9398854,25.928446,14.853397,12.029497,0.01564533,9.318135,0.59854543,8.9717865
2023-01-21,2.657908,3.2015622,5.4163823,6.5505223,0.44676942,10.730894,3.1090434,3.4129624,23.54253,13.485583,10.725937,0.011813892,8.262495,0.4707199,7.974888,2.2544618,2.7404196,4.7347302,5.7547574,0.30022982,9.528022,2.622932,2.9258404,21.52648,12.128903,9.508517,0.008622876,7.3057947,0.3638407,7.0664363,3.0984418,3.7026196,6.160996,7.3868504,0.6297806,11.976259,3.638235,3.944708,25.59498,14.9452715,11.977894,0.015617887,9.317695,0.59492517,8.909666
2023-01-22,2.652257,3.2235363,5.4341087,6.567234,0.44763428,10.74802,3.1016517,3.4105058,23.364923,13.623945,10.717936,0.011841672,8.285795,0.47010645,7.940519,2.259061,2.7681396,4.770873,5.789177,0.2999236,9.592995,2.6242602,2.929152,21.481749,12.340541,9.551151,0.008669597,7.3613086,0.36480728,7.094647,3.0887082,3.7132058,6.163527,7.3811626,0.6306184,11.933481,3.621741,3.9134052,25.297848,14.999395,11.939876,0.015676167,9.273901,0.59676856,8.852593
2023-01-23,2.6429644,3.2468483,5.4687715,6.582249,0.4484058,10.803061,3.0936768,3.4083004,23.189325,13.747944,10.662909,0.011878485,8.302065,0.46886835,7.9227395,2.2605467,2.7916186,4.7926793,5.818279,0.29899797,9.667048,2.622202,2.9346418,21.276825,12.422873,9.54282,0.008684632,7.40926,0.3624826,7.049866,3.0727596,3.745375,6.188173,7.4033694,0.6326749,12.01485,3.6047585,3.9117053,25.121546,15.171665,11.868481,0.01563316,9.285762,0.5953852,8.841094
2023-01-24,2.634485,3.2689712,5.504545,6.590541,0.44906464,10.854764,3.0851133,3.409195,23.023941,13.864493,10.609819,0.011922106,8.318013,0.46782926,7.907316,2.2496607,2.8110695,4.865729,5.8363905,0.30052465,9.703019,2.6188972,2.930819,21.140257,12.524298,9.470071,0.008736112,7.4204273,0.36200917,7.0545616,3.0574856,3.7678978,6.2418637,7.4061394,0.63480127,12.047666,3.6041589,3.9093125,24.95306,15.261619,11.798935,0.015699934,9.277771,0.59117997,8.818226
2023-01-25,2.62593,3.290201,5.5402145,6.5997577,0.4496601,10.91324,3.0780127,3.4106598,22.840622,13.982972,10.562154,0.011952647,8.333913,0.4669335,7.893778,2.2387946,2.8269951,4.912545,5.8631716,0.30075988,9.785804,2.6131577,2.9387467,20.985546,12.665537,9.455863,0.008754885,7.4398184,0.36006,7.043817,3.0465136,3.78738,6.2605367,7.389834,0.63427097,12.070937,3.590797,3.9150753,24.775341,15.342155,11.748246,0.01574703,9.277562,0.58731127,8.779443
2023-01-26,2.6161196,3.3090017,5.573514,6.610138,0.4504049,10.976528,3.0703728,3.4104419,22.664043,14.092329,10.515427,0.011982683,8.348189,0.4655232,7.8859887,2.2382164,2.8489459,4.931732,5.8855624,0.30124915,9.878484,2.6170726,2.9467075,20.871668,12.806331,9.416198,0.008748509,7.4684196,0.3606169,7.0497093,3.029794,3.8023102,6.297339,7.378824,0.6358472,12.120719,3.5744886,3.9044147,24.533295,15.412394,11.667089,0.015738918,9.26554,0.5841512,8.766442
2023-01-27,2.6165874,3.3213596,5.60369,6.6077485,0.45084938,10.922693,3.0634959,3.4154325,22.578102,14.11383,10.579094,0.012031753,8.370817,0.4644373,7.8798347,2.248056,2.8551135,4.9638433,5.864432,0.29956523,9.826257,2.602531,2.9538603,20.737154,12.82578,9.484218,0.008833543,7.4813232,0.35940892,7.0384426,3.0210266,3.8210795,6.3251457,7.385789,0.6373875,12.096383,3.569307,3.901647,24.47125,15.424175,11.744501,0.01581456,9.324509,0.58245474,8.760866
2023-01-28,2.6179469,3.3353307,5.6331067,6.6087537,0.4511383,10.8626,3.0573916,3.418719,22.503536,14.131633,10.644219,0.012078714,8.388279,0.46345788,7.87182,2.2521722,2.868127,4.979465,5.861417,0.29993364,9.782375,2.6043744,2.95933,20.705976,12.856822,9.505424,0.00888819,7.500255,0.35843492,7.0513577,3.0186827,3.8325913,6.3469806,7.3937883,0.6382873,12.0269375,3.5632188,3.9102938,24.407562,15.502182,11.79186,0.015884753,9.336678,0.58098674,8.7489395
2023-01-29,2.6192796,3.3484704,5.667371,6.607762,0.45150065,10.810792,3.0471349,3.4237082,22.423191,14.146474,10.715886,0.01212079,8.401446,0.4622552,7.862605,2.2555125,2.8835523,5.0132446,5.857562,0.29971635,9.738462,2.594334,2.970752,20.664438,12.871779,9.621569,0.008933628,7.5280733,0.35794985,7.0325694,3.0293894,3.851676,6.3980207,7.387396,0.64078903,11.946797,3.540713,3.8990476,24.275915,15.511672,11.846797,0.01593146,9.335933,0.5812246,8.762785
2023-01-30,2.6224303,3.3584914,5.674175,6.598555,0.45173028,10.780564,3.0505362,3.416795,22.365213,14.184433,10.739118,0.012155328,8.428389,0.46153376,7.855884,2.2518563,2.890199,5.0073915,5.8265452,0.29913792,9.691002,2.5910933,2.9609187,20.496696,12.859763,9.599736,0.008900254,7.499715,0.35724372,7.0069222,3.0310721,3.8733854,6.422501,7.4100866,0.6405891,11.954868,3.5597336,3.90866,24.25769,15.614579,11.916686,0.015973542,9.406167,0.5799275,8.769856
2023-01-31,2.624049,3.3694308,5.685011,6.5981126,0.45178673,10.744038,3.0550694,3.411972,22.30898,14.215894,10.760692,0.012200254,8.451753,0.46161515,7.8494167,2.2462816,2.8944337,4.9925537,5.8147388,0.29963183,9.630416,2.585004,2.9512875,20.39798,12.862551,9.585065,0.008932496,7.527691,0.35456324,6.9861255,3.0453305,3.8949363,6.4496236,7.4036465,0.6395054,11.924343,3.5681348,3.9170768,24.315157,15.653278,11.967811,0.016067397,9.417893,0.5800866,8.799748
2023-02-01,2.6266034,3.3823543,5.6903353,6.5934615,0.45234343,10.705807,3.0592046,3.4078043,22.24388,14.256622,10.793784,0.012234414,8.474749,0.4610921,7.8397408,2.2477155,2.908994,5.0094852,5.792723,0.29852906,9.589812,2.5848413,2.934442,20.256441,12.897022,9.611395,0.008978273,7.4969873,0.3559447,6.972325,3.040887,3.9026062,6.462749,7.421666,0.6405168,11.920464,3.572971,3.9110408,24.258999,15.777709,12.046064,0.016081683,9.475015,0.578523,8.808549
2023-02-02,2.6290133,3.3953707,5.694548,6.5902486,0.4526259,10.668935,3.0630136,3.4018397,22.18287,14.298076,10.822268,0.012270076,8.496488,0.4605842,7.831865,2.2515078,2.9200115,5.0125656,5.785345,0.29961696,9.546826,2.5906515,2.9313893,20.237284,12.912674,9.635611,0.00898592,7.530535,0.3560675,6.968787,3.0497274,3.9237392,6.468925,7.4281306,0.63812685,11.849549,3.5797591,3.8893554,24.163965,15.840494,12.060075,0.016155113,9.517215,0.5791395,8.789653
2023-02-03,2.630976,3.410167,5.705238,6.5822353,0.4533967,10.635462,3.0683045,3.3988454,22.123484,14.329642,10.8477745,0.0123188,8.520158,0.4601295,7.821862,2.2526882,2.9393992,5.014412,5.7924466,0.29911694,9.5312,2.5927389,2.9312298,20.245342,12.966487,9.646024,0.009035098,7.577944,0.35686874,6.953685,3.0463912,3.941148,6.46405,7.423083,0.6412397,11.83304,3.5761125,3.900506,24.056154,15.834536,12.086871,0.016156062,9.533408,0.5784018,8.756752
2023-02-04,2.632034,3.4242313,5.712357,6.582302,0.45362514,10.606662,3.0726247,3.3932085,22.066038,14.360187,10.86879,0.01235378,8.543339,0.4602487,7.812007,2.2543452,2.9473538,5.0205116,5.8120265,0.302622,9.531155,2.610776,2.924996,20.250507,12.986117,9.694513,0.009037079,7.584169,0.35849416,6.9596777,3.0453613,3.9550033,6.4606986,7.4267573,0.643556,11.776718,3.5724092,3.8910906,23.934055,15.842189,12.11078,0.01622071,9.587862,0.57896787,8.780039
2023-02-05,2.633364,3.4372675,5.71916,6.577649,0.45367217,10.57288,3.07422,3.3883386,22.01826,14.39089,10.890039,0.0124019105,8.569155,0.46007675,7.8026266,2.2554135,2.9626076,5.0400586,5.82019,0.30242178,9.500562,2.6085815,2.9387538,20.243423,12.986125,9.733394,0.009130515,7.6153626,0.35685724,6.9646306,3.0376992,3.963275,6.4489493,7.386171,0.64028645,11.699284,3.5813003,3.8719482,23.86954,15.9023285,12.130167,0.016180478,9.593259,0.58002186,8.731341
2023-02-06,2.6291323,3.4482756,5.7455487,6.58582,0.45415977,10.563458,3.070692,3.3988297,22.061714,14.386763,10.826222,0.012452986,8.575043,0.45957994,7.7823176,2.253277,2.9658082,5.0451226,5.8088756,0.30283755,9.473855,2.598981,2.9434214,20.235615,12.979931,9.677621,0.009146467,7.6060705,0.35623044,6.9039397,3.0374522,3.972455,6.497316,7.402282,0.6415766,11.717658,3.577639,3.8976748,23.984653,15.921519,12.07544,0.01630988,9.608312,0.57947046,8.722237
