date,Alternativet,Dansk_Folkeparti,Det_Konservative_Folkeparti,Enhedslisten,Klaus_Riskær_Pedersen,Kristendemokraterne,Liberal_Alliance,Nye_Borgerlige,Radikale_Venstre,Socialdemokratiet,Socialistisk_Folkeparti,Stram_Kurs,Veganerpartiet,Venstre,other
2019-08-29,2.474254796531435,9.40600682466189,7.450213691742083,7.342168241901293,0.2265262371517727,1.390290389622091,2.261654170167179,2.94144674118672,8.612481389457948,26.17886279173772,7.888481321932058,1.4220794382526276,-0.019409243467985678,22.308439841332632,0.19146561346130325
2019-08-30,2.4803115454674454,9.392630216719716,7.445608843684471,7.293990213166628,0.23722956022285346,1.36278158528767,2.2968433752951483,2.911071864703951,8.610507649260082,26.183349296585515,7.870389721530924,1.4162854188347687,-0.011757820075001885,22.278943012004405,0.20069219532130902
2019-08-31,2.4690207016280663,9.399214447268667,7.463488961502073,7.294934163525523,0.22930300752973437,1.3572729235117622,2.3070182185953865,2.887322301006498,8.616982377619639,26.20538280730931,7.885004643528456,1.4377494419611077,-0.026454401389976425,22.244098814719123,0.21229654885847593
2019-09-01,2.492297357143206,9.401619199894109,7.449809917720445,7.2914077518487135,0.21101642771787665,1.344390600674564,2.319016812911977,2.896821071416122,8.603612087177389,26.2137502236001,7.877143535073156,1.4344057889261475,-0.023317513797923656,22.234768585114747,0.20513530842332586
2019-09-02,2.471321570191827,9.429838936670716,7.470876023229772,7.265911714389988,0.18088837859903478,1.3208960989104468,2.300627316810232,2.8941075759527224,8.589159961195564,26.239495055648135,7.8795412760237475,1.423915282858053,-0.025668192903276293,22.242818918578845,0.21344080277669833
2019-09-03,2.4744616496604417,9.41141108029521,7.487921312496651,7.239227155655023,0.19055901411843565,1.324739277338657,2.314347131049216,2.8885351958793906,8.605866359716286,26.25151211921373,7.861044738946184,1.4555479992203135,-0.008038537957078375,22.23002097791968,0.21265609074580538
2019-09-04,2.479739310314035,9.40836677430786,7.493358112673617,7.25727306738761,0.18169992961821194,1.3466090525441268,2.327794691037924,2.8742864271022235,8.597077422047246,26.276469704616787,7.859010601888615,1.4186800326156872,-0.03444942711331052,22.224171287413043,0.20709972632552834
2019-09-05,2.4759966785105116,9.426928562992845,7.4864435892292684,7.251226413853256,0.2009236411969387,1.3465244708800241,2.3392647011761762,2.8530122050511784,8.57101270392277,26.303829855885002,7.848821226952594,1.4027120147249088,-0.022573799670363718,22.23882489895328,0.19234136924992
2019-09-06,2.464307126723659,9.43877206921892,7.491742923186787,7.249585097278844,0.20780223056224414,1.3443059788264315,2.347236291521362,2.83016301503252,8.56962562429351,26.314039106258715,7.837671906496127,1.405450159914021,-0.024762101865270836,22.245032819117665,0.18267655345065278
2019-09-07,2.444265669472342,9.443381636241579,7.494050085569055,7.2260847047954,0.15731802616676646,1.3453158691344294,2.3367082143564732,2.825945906082967,8.549124037039997,26.303249135228715,7.863565067579735,1.3891072988641693,-0.035085157949309574,22.239744080217097,0.18289990893576388
2019-09-08,2.4217200220935204,9.45425866238845,7.48150131672106,7.241847936193552,0.1678673569283653,1.331053339108263,2.3049252370605315,2.7947452145684504,8.532031950283553,26.31003058069963,7.874440371617727,1.3867065239549456,-0.04551078224810595,22.26264725661544,0.18988713697471482
2019-09-09,2.417785671820966,9.46952739423756,7.471228088182049,7.224542759814297,0.15408151924865734,1.3047399097568977,2.3026848718969224,2.7821185188066853,8.518705390691126,26.341141127048846,7.8757660138983105,1.3730739319619036,-0.042936056252693505,22.25496176821287,0.1752983164234803
2019-09-10,2.436907227818844,9.515860340374477,7.466266197009748,7.2278837856487055,0.17257307941387778,1.3108295787151323,2.3153703596643873,2.7710053757210846,8.475656839576631,26.356823322593108,7.878846469462235,1.3750880501307932,-0.07302330598971069,22.269679678831498,0.17982882192441565
2019-09-11,2.4296723732899705,9.547413852102379,7.446282148581267,7.244295559520726,0.18125101285654552,1.3025498350614453,2.3076409385618892,2.7396374997752377,8.469956905633877,26.367580177213643,7.880517375698821,1.366320191933102,-0.07237506167583022,22.25828649433557,0.18469371889281022
2019-09-12,2.4216231086884044,9.558352465942964,7.452150103375551,7.27164850346452,0.18521989640420927,1.2890833078454351,2.3006143725271886,2.7305985861362307,8.465616634600588,26.380286969339398,7.869419842035521,1.347370650388893,-0.07551252309204727,22.260548204270794,0.20853153285847284
2019-09-13,2.4105171639287613,9.590928398671165,7.434572525800709,7.272877519179271,0.17681861508707059,1.2863756459450644,2.2794751109809277,2.736261312542276,8.500200863433765,26.413489687026235,7.863763397471233,1.3391498785545406,-0.08590708886741041,22.25065698129294,0.2164104164517677
2019-09-14,2.413501731377354,9.60132874274234,7.390503381683395,7.2725475389909855,0.19503478849858197,1.2965718712498049,2.271340599996339,2.7531831259179533,8.487632916219063,26.431139588205486,7.842939893614775,1.330655945261058,-0.08772287782942839,22.269946466347907,0.22400100777558166
2019-09-15,2.4022450113350255,9.617370270592973,7.372881297186255,7.269907969572115,0.19115026100446017,1.3143532694400257,2.2529288611455787,2.75275662723454,8.480972666473342,26.430395639851543,7.839563655697674,1.3292142541866405,-0.08178065732835904,22.265940393672437,0.24128303003385398
2019-09-16,2.407315218113807,9.629454835595157,7.3835132223292055,7.26961296795061,0.1917516930071409,1.3173567267163542,2.251716436989322,2.7436991669968362,8.499240939446981,26.438581104844424,7.853207910926918,1.3393890226961382,-0.07473252974288741,22.28653679771789,0.23576396662373184
2019-09-17,2.4100781856966167,9.634076002274439,7.36308403775702,7.2724508463238315,0.20234516906297245,1.3144830129382745,2.2671729132367355,2.7254783409112098,8.492481569185218,26.425619958191188,7.845034072923174,1.3201931068326866,-0.0981081199058609,22.295579998377512,0.22280742249542201
2019-09-18,2.4006018290095072,9.621037664290911,7.347781232267488,7.278571743042601,0.21843618190601247,1.321383112640316,2.247544731493839,2.7005910963157955,8.5005537593918,26.449922129188973,7.848098096492613,1.2939542581387837,-0.09932593640918298,22.336040860784394,0.2180912996682794
2019-09-19,2.3880364679787993,9.629907262031363,7.3042237987896454,7.271862144467073,0.2174816978096399,1.3091601918035076,2.2458579900170936,2.700970979124507,8.4900814765665,26.465597226214456,7.835739074790582,1.259239010853513,-0.09638731544250603,22.361231637494154,0.21447538953240028
